gvkey,cik,company,reporting_year,reporting_quarter,form,accession,filing_date,report_date,period_start,period_end,period_end_imputed,compustat_active_year,event_warning_letter,event_recall,event_adverse_event,event_any,event_letter_or_recall,n_warning_letter,n_recall,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_adverse_event,n_mdr_tier_a,n_mdr_tier_b,n_8k_warning_letter,n_8k_recall,n_8k_adverse_event,n_8k_any_event,has_8k_warning_letter,has_8k_recall,has_8k_adverse_event,has_8k_any_event,mda_warning_letter_substantive_flag,mda_recall_substantive_flag,mda_adverse_event_substantive_flag,filing_year,has_risk_factors,has_mda,rf_chars,mda_chars,rf_warning_letter_mentions,rf_warning_letter_substantive,mda_warning_letter_mentions,mda_warning_letter_substantive,warning_letter_substantive_total,warning_letter_mentions_total,rf_recall_mentions,rf_recall_substantive,mda_recall_mentions,mda_recall_substantive,recall_substantive_total,recall_mentions_total,rf_adverse_event_mentions,rf_adverse_event_substantive,mda_adverse_event_mentions,mda_adverse_event_substantive,adverse_event_substantive_total,adverse_event_mentions_total,warning_letter_data_covered,fy_start,fy_warning_letter_data_covered,fy_n_warning_letter,fy_event_warning_letter,fy_n_recall,fy_event_recall,fy_n_adverse_event,fy_event_adverse_event
1078,1800,ABBOTT LABORATORIES,2018,2,10-Q,0001104659-18-048736,2018-08-01,2018-06-30,2018-03-31,2018-06-30,0,1,0,1,1,1,1,0,9,0,9,0,50,44,6,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,98403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2018,3,10-Q,0001104659-18-065076,2018-10-31,2018-09-30,2018-06-30,2018-09-30,0,1,0,1,1,1,1,0,7,0,7,0,47,43,4,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,103310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2018,4,10-K,0001047469-19-000624,2019-02-22,2018-12-31,2018-09-30,2018-12-31,0,1,0,0,1,1,0,0,0,0,0,0,36,33,3,0,0,0,0,0,0,0,0,1,0,0,2019,True,True,26335,91935,1,0,2,2,2,3,4,0,0,0,0,4,1,0,2,0,0,3,1,2017-12-31,1,0,0,16,1,202,1
1078,1800,ABBOTT LABORATORIES,2019,1,10-Q,0001104659-19-026018,2019-05-01,2019-03-31,2018-12-31,2019-03-31,0,1,0,1,1,1,1,0,2,0,2,0,33,28,5,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,64536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2019,2,10-Q,0001410578-19-000606,2019-07-31,2019-06-30,2019-03-31,2019-06-30,0,1,0,1,1,1,1,0,14,0,3,11,99,96,3,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,78963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2019,3,10-Q,0001104659-19-058323,2019-10-31,2019-09-30,2019-06-30,2019-09-30,0,1,0,0,1,1,0,0,0,0,0,0,81,76,5,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,80923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2019,4,10-K,0001104659-20-023904,2020-02-21,2019-12-31,2019-09-30,2019-12-31,0,1,0,0,1,1,0,0,0,0,0,0,51,45,6,0,0,0,0,0,0,0,0,1,0,0,2020,True,True,26230,89858,1,0,2,2,2,3,4,0,0,0,0,4,1,0,2,0,0,3,1,2018-12-31,1,0,0,16,1,264,1
1078,1800,ABBOTT LABORATORIES,2020,1,10-Q,0001104659-20-053384,2020-04-29,2020-03-31,2019-12-31,2020-03-31,0,1,0,0,1,1,0,0,0,0,0,0,78,34,44,0,0,0,0,0,0,0,0,1,0,0,2020,True,True,1469,65048,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2020,2,10-Q,0001104659-20-087850,2020-07-29,2020-06-30,2020-03-31,2020-06-30,0,1,0,1,1,1,1,0,4,0,1,3,138,44,94,0,0,0,0,0,0,0,0,1,0,0,2020,False,True,0,79067,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2020,3,10-Q,0001104659-20-121336,2020-11-04,2020-09-30,2020-06-30,2020-09-30,0,1,0,0,1,1,0,0,0,0,0,0,232,101,131,0,0,0,0,0,0,0,0,1,0,0,2020,False,True,0,82367,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2020,4,10-K,0001104659-21-025751,2021-02-19,2020-12-31,2020-09-30,2020-12-31,0,1,0,0,1,1,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,1,0,0,2021,True,True,28659,76564,1,0,3,3,3,4,4,0,0,0,0,4,1,0,2,0,0,3,1,2019-12-31,1,0,0,4,1,588,1
1078,1800,ABBOTT LABORATORIES,2021,1,10-Q,0001104659-21-061693,2021-05-05,2021-03-31,2020-12-31,2021-03-31,0,1,0,0,1,1,0,0,0,0,0,0,158,151,7,0,0,0,0,0,0,0,0,0,0,0,2021,False,True,0,60394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2021,2,10-Q,0001104659-21-100055,2021-08-04,2021-06-30,2021-03-31,2021-06-30,0,1,0,1,1,1,1,0,4,0,4,0,146,141,5,0,0,0,0,0,0,0,0,0,0,0,2021,False,True,0,77542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2021,3,10-Q,0001104659-21-133629,2021-11-03,2021-09-30,2021-06-30,2021-09-30,0,1,0,1,1,1,1,0,4,0,4,0,133,132,1,0,0,0,0,0,0,0,0,0,0,0,2021,False,True,0,80222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2021,4,10-K,0001104659-22-025141,2022-02-18,2021-12-31,2021-09-30,2021-12-31,0,1,0,0,1,1,0,0,0,0,0,0,238,236,2,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,51047,76547,1,0,0,0,0,1,5,0,0,0,0,5,1,0,3,0,0,4,1,2020-12-31,1,0,0,8,1,675,1
1078,1800,ABBOTT LABORATORIES,2022,1,10-Q,0001104659-22-055285,2022-05-03,2022-03-31,2021-12-31,2022-03-31,0,1,0,1,1,1,1,0,2,0,2,0,189,186,3,0,0,0,0,0,0,0,0,0,1,0,2022,False,True,0,60317,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2022,2,10-Q,0001628280-22-020209,2022-08-02,2022-06-30,2022-03-31,2022-06-30,0,1,0,1,1,1,1,0,3,0,3,0,205,204,1,0,0,0,0,0,0,0,0,0,1,0,2022,False,True,0,67439,0,0,0,0,0,0,0,0,6,4,4,6,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2022,3,10-Q,0001628280-22-027550,2022-11-01,2022-09-30,2022-06-30,2022-09-30,0,1,0,1,1,1,1,0,1,0,1,0,205,204,1,0,0,0,0,0,0,0,0,0,1,0,2022,False,True,0,70039,0,0,0,0,0,0,0,0,7,4,4,7,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2022,4,10-K,0001628280-23-004026,2023-02-17,2022-12-31,2022-09-30,2022-12-31,0,1,0,1,1,1,1,0,1,0,0,1,191,191,0,0,0,0,0,0,0,0,0,0,1,0,2023,True,True,54133,142183,1,0,1,0,0,2,6,1,14,5,6,20,1,0,4,0,0,5,1,2021-12-31,1,0,0,7,1,790,1
1078,1800,ABBOTT LABORATORIES,2023,1,10-Q,0001628280-23-015699,2023-05-04,2023-03-31,2022-12-31,2023-03-31,0,1,0,0,1,1,0,0,0,0,0,0,210,207,3,0,0,0,0,0,0,0,0,0,1,0,2023,False,True,0,56393,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2023,2,10-Q,0001628280-23-027203,2023-08-03,2023-06-30,2023-03-31,2023-06-30,0,1,0,1,1,1,1,0,1,0,1,0,224,215,9,0,0,0,0,0,0,0,0,0,1,0,2023,False,True,0,68382,0,0,0,0,0,0,0,0,5,1,1,5,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2023,3,10-Q,0001628280-23-035957,2023-11-01,2023-09-30,2023-06-30,2023-09-30,0,1,0,0,1,1,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,1,0,2023,False,True,0,76030,0,0,0,0,0,0,0,0,5,2,2,5,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2023,4,10-K,0001628280-24-005348,2024-02-16,2023-12-31,2023-09-30,2023-12-31,0,1,0,1,1,1,1,0,4,0,4,0,228,223,5,0,0,0,0,0,0,0,0,0,1,0,2024,True,True,55341,149596,1,0,1,0,0,2,6,1,18,7,8,24,1,0,4,0,0,5,1,2022-12-31,1,0,0,5,1,857,1
1078,1800,ABBOTT LABORATORIES,2024,1,10-Q,0001628280-24-020011,2024-05-02,2024-03-31,2023-12-31,2024-03-31,0,1,0,1,1,1,1,0,1,0,1,0,250,247,3,0,0,0,0,0,0,0,0,0,1,0,2024,False,True,0,65329,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2024,2,10-Q,0001628280-24-033740,2024-07-31,2024-06-30,2024-03-31,2024-06-30,0,1,0,1,1,1,1,0,1,0,1,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,2024,False,True,0,80427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2024,3,10-Q,0001628280-24-044602,2024-10-31,2024-09-30,2024-06-30,2024-09-30,0,1,0,0,1,1,0,0,0,0,0,0,225,222,3,0,0,0,0,0,0,0,0,0,0,0,2024,False,True,0,82912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2024,4,10-K,0001628280-25-007110,2025-02-21,2024-12-31,2024-09-30,2024-12-31,0,1,0,0,1,1,0,0,0,0,0,0,213,206,7,0,0,0,0,0,0,0,0,0,1,0,2025,True,True,33845,72255,1,0,0,0,0,1,6,2,6,4,6,12,1,0,3,0,0,4,1,2023-12-31,1,0,0,2,1,920,1
1078,1800,ABBOTT LABORATORIES,2025,1,10-Q,0001628280-25-021090,2025-04-30,2025-03-31,2024-12-31,2025-03-31,0,1,0,1,1,1,1,0,5,0,5,0,232,227,5,0,0,0,0,0,0,0,0,0,0,0,2025,False,True,0,63537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2025,2,10-Q,0001628280-25-036720,2025-07-30,2025-06-30,2025-03-31,2025-06-30,0,1,0,0,1,1,0,0,0,0,0,0,201,199,2,0,0,0,0,0,0,0,0,0,0,0,2025,False,True,0,73901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2025,3,10-Q,0001628280-25-047131,2025-10-29,2025-09-30,2025-06-30,2025-09-30,0,1,0,1,1,1,1,0,1,0,1,0,245,240,5,0,0,0,0,0,0,0,0,0,0,0,2025,False,True,0,75705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1078,1800,ABBOTT LABORATORIES,2025,4,10-K,0001628280-26-010185,2026-02-20,2025-12-31,2025-09-30,2025-12-31,0,1,0,1,1,1,1,0,1,0,1,0,244,239,5,0,0,0,0,0,0,0,0,0,1,0,2026,True,True,32149,69478,1,0,0,0,0,1,5,1,1,1,2,6,1,0,3,0,0,4,1,2024-12-31,1,0,0,7,1,922,1
1078,1800,ABBOTT LABORATORIES,2026,1,10-Q,0001628280-26-028357,2026-04-29,2026-03-31,2025-12-31,2026-03-31,0,0,0,0,1,1,0,0,0,0,0,0,207,197,10,0,0,0,0,0,0,0,0,0,0,0,2026,False,True,0,72875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2004,4,10-K,0001026608-05-000015,2005-03-18,2004-12-31,2004-09-30,2004-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,False,True,0,16723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-12-31,0,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2005,1,10-Q,0001026608-05-000041,2005-04-28,2005-03-31,2004-12-31,2005-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,False,True,0,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2005,2,10-Q,0001026608-05-000081,2005-07-28,2005-06-30,2005-03-31,2005-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,False,True,0,10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2005,3,10-Q,0001026608-05-000121,2005-11-14,2005-09-30,2005-06-30,2005-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,False,True,0,11544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2005,4,10-K,0001026608-06-000045,2006-03-16,2005-12-31,2005-09-30,2005-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,True,True,5857,23731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-12-31,0,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2006,1,10-Q,0001026608-06-000076,2006-05-10,2006-03-31,2005-12-31,2006-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,False,True,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2006,2,10-Q,0001026608-06-000116,2006-08-03,2006-06-30,2006-03-31,2006-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,False,True,0,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2006,3,10-Q,0001026608-06-000158,2006-11-07,2006-09-30,2006-06-30,2006-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,True,True,13545,13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2006,4,10-K,0001026608-07-000040,2007-03-15,2006-12-31,2006-09-30,2006-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,True,True,11188,24897,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2005-12-31,0,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2007,1,10-Q,0001026608-07-000081,2007-05-15,2007-03-31,2006-12-31,2007-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,True,True,8234,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2007,2,10-Q,0001026608-07-000139,2007-08-07,2007-06-30,2007-03-31,2007-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,False,True,0,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2007,3,10-Q,0001026608-07-000202,2007-11-09,2007-09-30,2007-06-30,2007-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,False,True,0,9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2007,4,10-K,0001026608-08-000057,2008-03-12,2007-12-31,2007-09-30,2007-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,True,True,11287,19496,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2006-12-31,0,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2008,1,10-Q,0001026608-08-000084,2008-05-05,2008-03-31,2007-12-31,2008-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,False,True,0,8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2008,2,10-Q,0001026608-08-000168,2008-08-05,2008-06-30,2008-03-31,2008-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,False,True,0,9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2008,3,10-Q,0001026608-08-000211,2008-10-29,2008-09-30,2008-06-30,2008-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,False,True,0,11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1104,2098,ACME UNITED CORP,2008,4,10-K,0001026608-09-000026,2009-03-10,2008-12-31,2008-09-30,2008-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,True,True,12653,21802,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2007-12-31,0,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2009,1,10-Q,0001026608-09-000076,2009-05-05,2009-03-31,2008-12-31,2009-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,False,True,0,10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2009,2,10-Q,0001026608-09-000122,2009-08-14,2009-06-30,2009-03-31,2009-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,False,True,0,14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2009,3,10-Q,0001026608-09-000162,2009-11-13,2009-09-30,2009-06-30,2009-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,False,True,0,14979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2009,4,10-K,0001026608-10-000024,2010-03-09,2009-12-31,2009-09-30,2009-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,True,True,12734,19947,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2008-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2010,1,10-Q,0001026608-10-000053,2010-05-10,2010-03-31,2009-12-31,2010-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,False,True,0,8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2010,2,10-Q,0001026608-10-000104,2010-08-12,2010-06-30,2010-03-31,2010-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,False,True,0,11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2010,3,10-Q,0001026608-10-000127,2010-11-12,2010-09-30,2010-06-30,2010-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,False,True,0,11635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2010,4,10-K,0001026608-11-000025,2011-03-11,2010-12-31,2010-09-30,2010-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,True,True,11901,17334,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2009-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2011,1,10-Q,0001026608-11-000044,2011-05-12,2011-03-31,2010-12-31,2011-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,False,True,0,10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2011,2,10-Q,0001026608-11-000129,2011-08-05,2011-06-30,2011-03-31,2011-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,False,True,0,12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2011,3,10-Q,0001026608-11-000171,2011-11-07,2011-09-30,2011-06-30,2011-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,False,True,0,12957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2011,4,10-K,0001026608-12-000017,2012-03-07,2011-12-31,2011-09-30,2011-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,11903,20153,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2010-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2012,1,10-Q,0001026608-12-000067,2012-05-14,2012-03-31,2011-12-31,2012-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,False,True,0,9863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2012,2,10-Q,0001026608-12-000105,2012-08-14,2012-06-30,2012-03-31,2012-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,False,True,0,13588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2012,3,10-Q,0001026608-12-000122,2012-11-09,2012-09-30,2012-06-30,2012-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,False,True,0,13748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2012,4,10-K,0001026608-13-000014,2013-03-08,2012-12-31,2012-09-30,2012-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,17645,19322,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2011-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2013,1,10-Q,0001026608-13-000061,2013-05-10,2013-03-31,2012-12-31,2013-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,9090,9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2013,2,10-Q,0001026608-13-000092,2013-08-13,2013-06-30,2013-03-31,2013-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,11111,11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2013,3,10-Q,0001026608-13-000110,2013-11-08,2013-09-30,2013-06-30,2013-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,False,True,0,12739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2013,4,10-K,0001026608-14-000011,2014-03-06,2013-12-31,2013-09-30,2013-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,17695,19250,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2012-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2014,1,10-Q,0001026608-14-000030,2014-05-02,2014-03-31,2013-12-31,2014-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,9634,9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2014,2,10-Q,0001026608-14-000061,2014-08-14,2014-06-30,2014-03-31,2014-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,13931,14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2014,3,10-Q,0001026608-14-000092,2014-11-14,2014-09-30,2014-06-30,2014-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,14726,14821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
1104,2098,ACME UNITED CORP,2014,4,10-K,0001026608-15-000007,2015-03-06,2014-12-31,2014-09-30,2014-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,22114,21954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2013-12-31,1,0,0,0,0,0,0
1104,2098,ACME UNITED CORP,2015,1,10-Q,0001026608-15-000033,2015-05-13,2015-03-31,2014-12-31,2015-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,10360,10459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
